Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,target
1.9428333106117224,1.7935565645935876,-6.121473670043061,-1.0311320554590109,0.4871069289051863,-0.3461161550943364,0.2424928270242888,-0.2550906399606736,-1.933792622492772,0.4561285312204522,0.9233590324247396,0.7373017001449977,-0.7805400392745918,-1.628520867457363,1.421999299900325,0.7040113372461523,-0.0014644237035162,0.3830000236958877,0.7195895421787306,0.7534480118367349,0.0212942812194294,-0.8767906987588466,-2.8043823768193805,-0.7727520798326173,0.9022501592412492,-0.2838208531434306,1.1581096650024707,-0.7031442157868841,-1.1425074809716356,1
-0.4982660028409233,4.2903552463023225,0.9240833643413706,-1.2814926597773688,8.153378162985156,-2.302476288510613,0.61529633729858,-3.871440664646847,1.4911847223069508,3.666561043153924,2.7853667167595906,-1.6365750736870297,-0.7202330528121238,-2.834808921001163,0.9402426634941012,-0.7423873261707327,0.1051146643531897,0.064431207668251,-0.2537268457464388,-0.1103089224580893,-0.0302258270185279,1.0767762520505104,-1.4266617668720238,0.743056580056939,0.2128675928928772,1.0439472171319029,0.9482726284656012,0.7061282593258138,-0.4911247045984722,1
-1.027512135398705,3.363755384266737,1.828574155716523,-0.4958022638920728,7.458819667104317,-2.4848516691475355,0.3784148589272917,-2.24870048995012,-1.3014244729591151,4.136351362401566,1.7701746661376885,-1.423328705583,-1.2443202022138666,-2.200412975389129,-0.3019767038638908,-0.8901549103712071,-0.0514906500224226,0.553461727607112,-0.2925400929718107,-0.758677223822494,0.4721011583104421,1.2069315589454606,-0.923403976724513,0.566656728710279,0.2930710061913267,-0.145078200697451,1.7596494074338704,0.5163513694145941,0.4924291126212211,1
2.736755843464848,-2.2417307509207856,0.4046603764267591,-0.1678607808085381,-0.1254423212533029,0.4967062504912583,1.66438169113205,-1.2710255420037704,0.2137815053639331,0.9620992796034415,-0.1743099035287209,-1.3308029595075883,-1.1808661473954198,0.6171751074670778,0.5251329744935939,1.0378156813760209,-1.295388742655423,-0.7833801787172845,-0.8162290966327702,0.6973728996113969,-1.3766142670611383,-0.559114465471008,-0.3356200940196985,0.088591364486262,0.0801208277454888,-0.0858281540576346,0.0383903509103371,-0.0969087010050426,-0.426435988272657,1
0.6857956205129245,0.2233852659799559,-2.080130724779271,-0.0114144898265777,4.09011805191512,0.6501766300205275,2.411078021127402,2.6376640698768794,-1.59405740805562,0.2833709096190323,1.07666822979559,1.3416392345008386,2.186068937112221,1.796040286540762,-0.2535649027052675,0.1526960757981911,0.9484897704505426,-2.2626047004721985,0.4388659049924975,0.1628146806260245,0.5409010423050523,0.3547310851015848,-0.9331717450685136,-0.8886060777450814,0.9020166532143248,0.5067908503412548,0.6402921484542125,0.1290102194694782,0.0922284674319866,1
2.6372629932363703,0.6450211805942284,-0.5592986327175951,1.622356923588804,-0.2815395057135884,-0.567886475207861,-1.1218408465947538,-0.3567800013024665,-1.3128324593420249,0.0769114411373938,0.2515774190349655,1.771521044682063,-1.7344322861082924,1.9155532979447043,-0.703412860388696,-0.6021082118095841,-0.1104974838635287,-0.357201029567784,-0.263427653062282,-0.2370409009633833,1.894731891413708,-0.3095294671483513,0.2214622837566568,0.7805163147535433,0.5787089773093947,1.026511892060775,-0.7364283452228794,-0.6366784844678507,0.3872192962658102,1
1.483759481554324,0.8364234724065517,-0.6592770254531355,2.6759810923985574,-0.0633955450697137,-0.4785914780071357,-0.8637806863286517,-0.7838785894005378,-1.1028691345274024,-1.0496371149503658,0.1913105730968603,2.1493773486061505,-1.1914196895584157,0.9947774526595292,-0.5029841975868415,-0.8473354943453996,0.2640724388578166,-0.2899844928362419,-0.2489108750036346,0.2083991869109956,2.2227826921784097,-0.0860202880432057,0.5688814669418308,1.684163038779184,0.8350981011379909,0.4312436576573352,-1.1288898021168208,-0.6485610802874151,0.6407275736080852,1
5.433284055077177,2.326533661402369,1.0979902468263991,-0.3554672778576998,0.2314622328228774,0.1951333017523824,-0.1315014668993612,-1.1599750425611788,-0.3439706996971117,-1.3510143057358188,-1.2055241123737306,-1.1920212722737331,0.4939375760157298,0.5033800427185426,1.921017002156418,0.1359290670125782,0.1622803189324259,-1.258668517169888,1.2453400578048643,-1.281097927277558,0.6130524382341574,-1.786893101920948,0.3435359487512956,0.0778450848516803,-0.3575695721718777,0.8985380599864647,-0.0046728087204513,0.0803506041179403,-0.0043765655489069,1
4.900899643217569,3.002036490092808,0.6974233094573771,-0.8385295398657675,0.1699351591632361,0.3638635016194065,-0.0681546095055557,-1.888870221099442,0.2520896437779913,-1.971541812453504,-2.0024437825221373,-0.3692570426245557,0.5010834742130718,0.1473235556800509,1.0753310314420157,-0.4359805872883046,0.0503727250712581,-1.026971399761339,1.6974853896998163,-0.9549827395974776,0.0716693029996936,-1.950768069014689,0.3388282723644929,-0.2867693288264156,0.0205130825635407,0.9416748210057944,-0.1786643329959903,-0.714040234388763,-0.8617649195308286,1
6.028872882596128,2.354449025535617,0.759728228780796,-0.0910715825577625,-0.8390579929240709,-0.6202666743679341,-0.603941781095664,-0.3687492098989422,-2.0540286013238944,0.0874743449371114,-1.637809741067108,-0.5838539456223718,0.1516064110198019,0.315396502957689,0.5315940605047307,-0.5306460593109769,0.4906448438144736,-0.0355410525070321,0.7863573029308074,-1.7789310976965886,0.4503641034304799,-0.9631078797289196,-0.2803072667297395,-0.460375733130697,0.4745304938521161,0.0188241744593509,0.435702699724141,0.519528676579636,1.1959621713374524,1
